4,"Best Actor",1,False,"https://en.wikipedia.org/wiki/A_Free_Soul","A Free Soul"
4,"Best Actor",2,False,"","as Stephen Ashe"
4,"Best Actress",0,True,"https://en.wikipedia.org/wiki/Marie_Dressler","Marie Dressler"
4,"Best Actress",1,False,"https://en.wikipedia.org/wiki/Min_and_Bill","Min and"
4,"Best Actress",2,False,"https://en.wikipedia.org/wiki/Min_and_Bill","Bill"
4,"Best Actress",3,False,"","as Min Divot"
4,"Best Original Story",0,True,"https://en.wikipedia.org/wiki/The_Dawn_Patrol_(1930_film)","The Dawn Patrol"
4,"Best Original Story",1,False,"https://en.wikipedia.org/wiki/John_Monk_Saunders","John Monk Saunders"
4,"Best Adaptation",0,True,"https://en.wikipedia.org/wiki/Cimarron_(1931_film)","Cimarron"
4,"Best Adaptation",1,False,"https://en.wikipedia.org/wiki/Howard_Estabrook","Howard Estabrook"
4,"Best Adaptation",2,False,"","based on"
4,"Best Adaptation",3,False,"https://en.wikipedia.org/wiki/Cimarron_(novel)","the novel"
4,"Best Adaptation",4,False,"","by"
4,"Best Adaptation",5,False,"https://en.wikipedia.org/wiki/Edna_Ferber","Edna Ferber"
4,"Best Art Direction",0,True,"https://en.wikipedia.org/wiki/Cimarron_(1931_film)","Cimarron"
4,"Best Art Direction",1,False,"https://en.wikipedia.org/wiki/Max_R%C3%A9e","Max Rée"
4,"Best Cinematography",0,True,"https://en.wikipedia.org/wiki/Tabu:_A_Story_of_the_South_Seas","Tabu"
4,"Best Cinematography",1,False,"https://en.wikipedia.org/wiki/Floyd_Crosby","Floyd Crosby"
4,"Best Sound Recording",0,True,"https://en.wikipedia.org/wiki/Paramount_Publix","Paramount Publix Studio Sound Department"
5,"Outstanding Production",0,True,"https://en.wikipedia.org/wiki/Grand_Hotel_(1932_film)","Grand Hotel"
5,"Outstanding Production",1,False,"https://en.wikipedia.org/wiki/Irving_Thalberg","Irving Thalberg"
5,"Outstanding Production",2,False,"","for"
5,"Outstanding Production",3,False,"https://en.wikipedia.org/wiki/Metro-Goldwyn-Mayer","Metro-Goldwyn-Mayer"
